14,10070,1.3318276580959
14,2517,1.11671469740634
14,2345,0.948737060041408
14,3189,0.8469133339982049
14,2611,0.3913458866036687
14,1397,1.3566084788029926
14,4822,0.1810366003438958
14,3619,0.8493069306930693
14,394,0.0849250936329588
14,1306,0.7545687446626814
14,7245,0.7527051992610188
14,851,1.976890756302521
14,3953,0.4852173913043478
14,8976,0.1458181399454957
14,8239,0.6248948696383515
14,4592,0.8860714285714286
14,6865,0.7934456928838951
14,706,0.2535143462353167
14,3139,0.1480657219855689
14,5433,0.284925880767503
14,9664,0.7875229357798165
14,4710,0.833538930411436
14,7383,1.5314639713074665
14,1357,0.605985219872686
14,1095,0.1873533628779979
14,4718,1.6171830985915494
14,8978,0.9015239096163952
14,7156,1.5393333333333334
14,7328,0.4308864666730973
14,10046,1.1765277777777778
14,5225,0.8476416025261496
14,389,4.6003095104108045
14,7213,1.5410472746752375
14,5288,0.5646308724832215
14,7211,0.7819145367947944
14,3634,1.0625113574413956
14,6357,0.2387541066464493
14,4677,0.9602941176470589
14,2516,0.2938394683026585
14,3098,0.4470004053506283
14,408,0.0312259702575262
14,8498,1.3704496788008564
14,10044,0.558811854988092
14,715,1.033268812000968
14,2344,0.9771435069365476
14,10140,0.0327606414910951
14,9778,0.41618977293705
14,581,0.5788597053171044
14,1379,0.7041694242223693
14,7747,0.5790307671992605
14,5252,1.81101989264288
14,1434,0.8389538885065382
14,4475,0.767404555662496
14,9568,1.7004
14,4683,0.9088583306683724
14,10257,0.2481198880166877
14,3029,0.8579207421599274
14,6275,1.165890410958904
14,6739,0.0878231695283205
14,7689,1.3649670065986803
14,10161,0.6221438542355447
14,7148,0.6685987311036266
14,4338,0.4593511823333985
14,5420,0.0774054579880834
14,4031,1.1315763882135563
14,133,0.7811217510259918
14,1388,0.4111131622669374
14,423,1.7725345477386936
14,6377,1.0264364715403291
14,4032,1.1765124555160142
14,2713,0.7565486725663717
14,9234,1.179216449013615
14,5765,1.027237820974322
14,4127,0.8900768112933362
14,787,1.348953488372093
14,2791,0.8534303534303534
14,10385,0.1163974974538047
14,9299,0.335496039230479
14,5935,1.0596273291925469
14,5724,0.7656756756756756
14,1325,0.8603297769156159
14,2536,0.9349646547036432
14,10399,0.3173785504757816
19,7113,0.854
19,3105,0.8092361652377241
19,6022,0.1916328669735223
19,5902,0.4979689961037884
19,2473,0.6240176346559325
19,1397,0.7753235957724736
19,4853,0.8529167531658709
19,5581,1.1992500646495992
19,394,0.1529962546816479
19,1306,1.2734415029888984
19,8541,1.500828637719589
19,851,0.6431197478991597
19,3938,0.6588558159172472
19,3106,0.8127435697583788
19,8239,1.1508270255116344
19,2578,0.997735748534896
19,2425,0.6591333748554142
19,705,1.202151940006521
19,4599,0.6249523809523809
19,5436,0.3749326387641458
19,6109,0.1732107407794378
19,4665,1.81013484123532
19,9809,0.6776000649508809
19,1357,0.6788796255667691
19,1095,0.0927398331595412
19,3739,0.6187416555407209
19,8546,1.1238894973834732
19,8679,0.4388211382113821
19,5957,0.7311504003805598
19,3245,0.4776809158701817
19,8696,0.0915445544554455
19,389,1.1758581879572312
19,9751,0.8506761402704561
19,5291,0.9605125912680672
19,7414,0.053177360032693
19,7220,0.8254726368159204
19,7241,0.5784834037959882
19,4029,0.8378780828292229
19,7144,0.8492364220920886
19,9905,0.5240677966101694
19,408,0.0336634022488211
19,8498,0.993100166547704
19,10044,0.4160492193702038
19,714,0.8313185583165436
19,6764,1.1261650682155884
19,7299,1.4534426229508195
19,5848,0.0470579834333047
19,580,1.1431884954383795
19,1379,0.6013401720714758
19,6195,1.090801886792453
19,5254,1.3928810160427807
19,1437,0.6958074826095131
19,4474,0.587246551594181
19,2444,0.8656435953648607
19,3166,0.9086687306501549
19,7481,0.1475475790652113
19,3033,0.96359128278742
19,8165,0.768789742520588
19,6738,1.1607904464031846
19,7689,0.9977204559088182
19,9177,0.2251310307754334
19,5387,0.6167157934772274
19,8661,0.2893881644934804
19,2305,0.6480320445837687
19,4030,0.831081081081081
19,133,1.4073187414500683
19,1388,0.8576039841372314
19,418,0.7304827827915535
19,4050,0.512587335033825
19,10382,1.2557630826182062
19,4078,0.2102922077922077
19,9223,0.5610661268556005
19,8646,0.5605777400169923
19,4125,1.0055531358885017
19,787,0.7527906976744186
19,2797,0.6045289122523251
19,6013,0.7034083277367361
19,9299,0.6978498679743493
19,3590,1.1799547639242296
19,8359,0.8703510930254567
19,1325,1.2721629485935984
19,9101,0.4285714285714285
19,10519,1.266322136089578
21,2591,1.3824094072474202
21,1404,0.8233201960972796
21,5582,1.086401059903473
21,10213,0.6969086488364016
21,3029,1.1747504285570234
21,5422,1.4070050267553105
21,5421,1.4914912027689646
21,5741,1.5005882352941176
21,394,0.190880149812734
21,2514,0.9079427199146136
21,8802,0.926164002779708
21,5528,1.2190826398296883
21,8874,1.106063829787234
21,8680,0.6883386058688775
21,3082,0.4979563507364849
21,7560,0.0586354208843239
21,7677,0.7982557025110216
21,789,0.0
21,9911,0.895053677134544
21,3211,1.748867441402403
